Nome,Partido,UF,Tipo_de_Despesa,Valor 
DAVID MIRANDA,PSOL,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  1535,72"
DAVID MIRANDA,PSOL,RJ,SERVIÇOS POSTAIS,"R$  1361,59"
DAVID MIRANDA,PSOL,RJ,ASSINATURA DE PUBLICAÇÕES,"R$  1239,9"
DAVID MIRANDA,PSOL,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  455,61"
DAVID MIRANDA,PSOL,RJ,TELEFONIA,"R$  221,91"
DAVID MIRANDA,PSOL,RJ,Total,"R$  119267,7"
OTTO ALENCAR FILHO,PSD,BA,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  51880,8"
OTTO ALENCAR FILHO,PSD,BA,EMISSÃO BILHETE AÉREO,"R$  25109,24"
OTTO ALENCAR FILHO,PSD,BA,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  20883,72"
OTTO ALENCAR FILHO,PSD,BA,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  7170
OTTO ALENCAR FILHO,PSD,BA,SERVIÇOS POSTAIS,"R$  4695,46"
OTTO ALENCAR FILHO,PSD,BA,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  3199,3"
OTTO ALENCAR FILHO,PSD,BA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  2571,6"
OTTO ALENCAR FILHO,PSD,BA,TELEFONIA,"R$  2060,81"
OTTO ALENCAR FILHO,PSD,BA,PASSAGENS AÉREAS,"R$  1104,47"
OTTO ALENCAR FILHO,PSD,BA,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",R$  219
OTTO ALENCAR FILHO,PSD,BA,Total,"R$  118894,4"
ZÉ NETO,PT,BA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  38680,56"
ZÉ NETO,PT,BA,EMISSÃO BILHETE AÉREO,"R$  34665,6"
ZÉ NETO,PT,BA,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  23330
ZÉ NETO,PT,BA,TELEFONIA,"R$  9348,95"
ZÉ NETO,PT,BA,PASSAGENS AÉREAS,"R$  4200,03"
ZÉ NETO,PT,BA,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  2832,12"
ZÉ NETO,PT,BA,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  1620,49"
ZÉ NETO,PT,BA,ASSINATURA DE PUBLICAÇÕES,R$  1060
ZÉ NETO,PT,BA,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  1002,8"
ZÉ NETO,PT,BA,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",R$  641
ZÉ NETO,PT,BA,SERVIÇOS POSTAIS,R$  400
ZÉ NETO,PT,BA,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,R$  291
ZÉ NETO,PT,BA,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS","R$  60,78"
ZÉ NETO,PT,BA,Total,"R$  118133,33"
PAULO MAGALHÃES,PSD,BA,EMISSÃO BILHETE AÉREO,"R$  38278,7"
PAULO MAGALHÃES,PSD,BA,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  33400
PAULO MAGALHÃES,PSD,BA,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  18406,75"
PAULO MAGALHÃES,PSD,BA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  17060,4"
PAULO MAGALHÃES,PSD,BA,TELEFONIA,"R$  5180,8"
PAULO MAGALHÃES,PSD,BA,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",R$  2377
PAULO MAGALHÃES,PSD,BA,SERVIÇOS POSTAIS,"R$  2320,99"
PAULO MAGALHÃES,PSD,BA,PASSAGENS AÉREAS,"R$  511,65"
PAULO MAGALHÃES,PSD,BA,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  457,01"
PAULO MAGALHÃES,PSD,BA,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",R$  120
PAULO MAGALHÃES,PSD,BA,Total,"R$  118113,3"
JORGE BRAZ,PRB,RJ,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  46142
JORGE BRAZ,PRB,RJ,EMISSÃO BILHETE AÉREO,"R$  36016,61"
JORGE BRAZ,PRB,RJ,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  12000
JORGE BRAZ,PRB,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  7811,33"
JORGE BRAZ,PRB,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  7130,66"
JORGE BRAZ,PRB,RJ,PASSAGENS AÉREAS,"R$  3253,15"
JORGE BRAZ,PRB,RJ,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  3125,58"
JORGE BRAZ,PRB,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  1359,68"
JORGE BRAZ,PRB,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,R$  538
JORGE BRAZ,PRB,RJ,TELEFONIA,"R$  344,31"
JORGE BRAZ,PRB,RJ,SERVIÇOS POSTAIS,"R$  293,9"
JORGE BRAZ,PRB,RJ,Total,"R$  118015,22"
MIGUEL LOMBARDI,PL,SP,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  26604,28"
MIGUEL LOMBARDI,PL,SP,EMISSÃO BILHETE AÉREO,"R$  22221,87"
MIGUEL LOMBARDI,PL,SP,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  21380
MIGUEL LOMBARDI,PL,SP,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  18000
MIGUEL LOMBARDI,PL,SP,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  10386,35"
MIGUEL LOMBARDI,PL,SP,TELEFONIA,"R$  4176,96"
MIGUEL LOMBARDI,PL,SP,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  4015,35"
MIGUEL LOMBARDI,PL,SP,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  3843,09"
MIGUEL LOMBARDI,PL,SP,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  2572,12"
MIGUEL LOMBARDI,PL,SP,PASSAGENS AÉREAS,"R$  1478,24"
MIGUEL LOMBARDI,PL,SP,SERVIÇOS POSTAIS,"R$  1447,36"
MIGUEL LOMBARDI,PL,SP,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,R$  1373
MIGUEL LOMBARDI,PL,SP,ASSINATURA DE PUBLICAÇÕES,R$  192
MIGUEL LOMBARDI,PL,SP,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS","R$  137,53"
MIGUEL LOMBARDI,PL,SP,Total,"R$  117828,15"
HEITOR SCHUCH,PSB,RS,EMISSÃO BILHETE AÉREO,"R$  30831,9"
HEITOR SCHUCH,PSB,RS,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  30200
HEITOR SCHUCH,PSB,RS,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  19811,7"
HEITOR SCHUCH,PSB,RS,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  13383,86"
HEITOR SCHUCH,PSB,RS,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  10133,36"
HEITOR SCHUCH,PSB,RS,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  4717,24"
HEITOR SCHUCH,PSB,RS,TELEFONIA,"R$  3273,92"
HEITOR SCHUCH,PSB,RS,SERVIÇOS POSTAIS,"R$  2015,41"
HEITOR SCHUCH,PSB,RS,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  1461,47"
HEITOR SCHUCH,PSB,RS,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  1151,5"
HEITOR SCHUCH,PSB,RS,ASSINATURA DE PUBLICAÇÕES,"R$  738,5"
HEITOR SCHUCH,PSB,RS,Total,"R$  117718,86"
TÚLIO GADÊLHA,PDT,PE,EMISSÃO BILHETE AÉREO,"R$  41123,16"
TÚLIO GADÊLHA,PDT,PE,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  38965,42"
TÚLIO GADÊLHA,PDT,PE,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  20100
TÚLIO GADÊLHA,PDT,PE,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  6402,08"
TÚLIO GADÊLHA,PDT,PE,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  2846,24"
TÚLIO GADÊLHA,PDT,PE,ASSINATURA DE PUBLICAÇÕES,"R$  2170,8"
TÚLIO GADÊLHA,PDT,PE,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  1653,77"
TÚLIO GADÊLHA,PDT,PE,PASSAGENS AÉREAS,"R$  1625,06"
TÚLIO GADÊLHA,PDT,PE,TELEFONIA,"R$  1004,88"
TÚLIO GADÊLHA,PDT,PE,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  870,53"
TÚLIO GADÊLHA,PDT,PE,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",R$  609
TÚLIO GADÊLHA,PDT,PE,SERVIÇOS POSTAIS,"R$  284,84"
TÚLIO GADÊLHA,PDT,PE,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  35,5"
TÚLIO GADÊLHA,PDT,PE,Total,"R$  117691,28"
SIDNEY LEITE,PSD,AM,EMISSÃO BILHETE AÉREO,"R$  50089,27"
SIDNEY LEITE,PSD,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,R$  19600
SIDNEY LEITE,PSD,AM,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  18528
SIDNEY LEITE,PSD,AM,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  11373,85"
SIDNEY LEITE,PSD,AM,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  9689,13"
SIDNEY LEITE,PSD,AM,TELEFONIA,"R$  4665,05"
SIDNEY LEITE,PSD,AM,SERVIÇOS POSTAIS,"R$  1615,26"
SIDNEY LEITE,PSD,AM,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  1187,2"
SIDNEY LEITE,PSD,AM,Total,"R$  116747,76"
CÉLIO STUDART,PV,CE,EMISSÃO BILHETE AÉREO,"R$  41162,63"
CÉLIO STUDART,PV,CE,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  27500
CÉLIO STUDART,PV,CE,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  25692,76"
CÉLIO STUDART,PV,CE,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  19440
CÉLIO STUDART,PV,CE,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  1765,16"
CÉLIO STUDART,PV,CE,PASSAGENS AÉREAS,"R$  754,77"
CÉLIO STUDART,PV,CE,TELEFONIA,"R$  145,65"
CÉLIO STUDART,PV,CE,Total,"R$  116460,97"
BIRA DO PINDARÉ,PSB,MA,PASSAGENS AÉREAS,"R$  48817,66"
BIRA DO PINDARÉ,PSB,MA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  26109,13"
BIRA DO PINDARÉ,PSB,MA,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  20040
BIRA DO PINDARÉ,PSB,MA,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  10198,42"
BIRA DO PINDARÉ,PSB,MA,TELEFONIA,"R$  6862,88"
BIRA DO PINDARÉ,PSB,MA,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  2044,3"
BIRA DO PINDARÉ,PSB,MA,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",R$  1740
BIRA DO PINDARÉ,PSB,MA,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",R$  400
BIRA DO PINDARÉ,PSB,MA,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  44,21"
BIRA DO PINDARÉ,PSB,MA,SERVIÇOS POSTAIS,"R$  42,22"
BIRA DO PINDARÉ,PSB,MA,Total,"R$  116298,82"
ANDRÉ JANONES,AVANTE,MG,EMISSÃO BILHETE AÉREO,"R$  32333,86"
ANDRÉ JANONES,AVANTE,MG,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  22502,44"
ANDRÉ JANONES,AVANTE,MG,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  19917,24"
ANDRÉ JANONES,AVANTE,MG,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  13500
ANDRÉ JANONES,AVANTE,MG,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  13000
ANDRÉ JANONES,AVANTE,MG,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  9182,53"
ANDRÉ JANONES,AVANTE,MG,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS","R$  1686,88"
ANDRÉ JANONES,AVANTE,MG,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  1371,19"
ANDRÉ JANONES,AVANTE,MG,TELEFONIA,"R$  810,15"
ANDRÉ JANONES,AVANTE,MG,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  767,7"
ANDRÉ JANONES,AVANTE,MG,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  600,97"
ANDRÉ JANONES,AVANTE,MG,SERVIÇOS POSTAIS,"R$  151,49"
ANDRÉ JANONES,AVANTE,MG,Total,"R$  115824,45"
CELINA LEÃO,PP,DF,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  72000
CELINA LEÃO,PP,DF,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  20570,47"
CELINA LEÃO,PP,DF,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  16500
CELINA LEÃO,PP,DF,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  3307,61"
CELINA LEÃO,PP,DF,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  2629,25"
CELINA LEÃO,PP,DF,TELEFONIA,"R$  408,72"
CELINA LEÃO,PP,DF,SERVIÇOS POSTAIS,"R$  181,37"
CELINA LEÃO,PP,DF,Total,"R$  115597,42"
ISNALDO BULHÕES JR.,MDB,AL,EMISSÃO BILHETE AÉREO,"R$  58658,23"
ISNALDO BULHÕES JR.,MDB,AL,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  18699,17"
ISNALDO BULHÕES JR.,MDB,AL,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  15100
ISNALDO BULHÕES JR.,MDB,AL,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  13470
ISNALDO BULHÕES JR.,MDB,AL,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  6700
ISNALDO BULHÕES JR.,MDB,AL,TELEFONIA,"R$  1221,52"
ISNALDO BULHÕES JR.,MDB,AL,SERVIÇOS POSTAIS,"R$  854,73"
ISNALDO BULHÕES JR.,MDB,AL,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  411,33"
ISNALDO BULHÕES JR.,MDB,AL,Total,"R$  115114,98"
ENÉIAS REIS,PSL,MG,EMISSÃO BILHETE AÉREO,"R$  36726,06"
ENÉIAS REIS,PSL,MG,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  30350
ENÉIAS REIS,PSL,MG,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  21734,88"
ENÉIAS REIS,PSL,MG,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  8209
ENÉIAS REIS,PSL,MG,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  6500
ENÉIAS REIS,PSL,MG,PASSAGENS AÉREAS,"R$  4015,17"
ENÉIAS REIS,PSL,MG,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  2647,96"
ENÉIAS REIS,PSL,MG,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  1602,88"
ENÉIAS REIS,PSL,MG,TELEFONIA,"R$  1437,27"
ENÉIAS REIS,PSL,MG,SERVIÇOS POSTAIS,"R$  1409,56"
ENÉIAS REIS,PSL,MG,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  221,45"
ENÉIAS REIS,PSL,MG,Total,"R$  114854,23"
NORMA AYUB,DEM,ES,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  41717,98"
NORMA AYUB,DEM,ES,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  34443,27"
NORMA AYUB,DEM,ES,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  12055,54"
NORMA AYUB,DEM,ES,EMISSÃO BILHETE AÉREO,"R$  11842,01"
NORMA AYUB,DEM,ES,TELEFONIA,"R$  6835,72"
NORMA AYUB,DEM,ES,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  4777,62"
NORMA AYUB,DEM,ES,SERVIÇOS POSTAIS,"R$  2069,84"
NORMA AYUB,DEM,ES,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",R$  600
NORMA AYUB,DEM,ES,ASSINATURA DE PUBLICAÇÕES,"R$  429,6"
NORMA AYUB,DEM,ES,Total,"R$  114771,58"
FELIPE RIGONI,PSB,ES,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  47560
FELIPE RIGONI,PSB,ES,EMISSÃO BILHETE AÉREO,"R$  31438,57"
FELIPE RIGONI,PSB,ES,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  15081,21"
FELIPE RIGONI,PSB,ES,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  10963,73"
FELIPE RIGONI,PSB,ES,PASSAGENS AÉREAS,"R$  3805,74"
FELIPE RIGONI,PSB,ES,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  1589,63"
FELIPE RIGONI,PSB,ES,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  1446,04"
FELIPE RIGONI,PSB,ES,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  1110,12"
FELIPE RIGONI,PSB,ES,ASSINATURA DE PUBLICAÇÕES,"R$  850,3"
FELIPE RIGONI,PSB,ES,TELEFONIA,"R$  503,49"
FELIPE RIGONI,PSB,ES,SERVIÇOS POSTAIS,"R$  153,96"
FELIPE RIGONI,PSB,ES,Total,"R$  114502,79"
PASTOR SARGENTO ISIDÓRIO,AVANTE,BA,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  43600
PASTOR SARGENTO ISIDÓRIO,AVANTE,BA,EMISSÃO BILHETE AÉREO,"R$  29238,11"
PASTOR SARGENTO ISIDÓRIO,AVANTE,BA,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  14314,17"
PASTOR SARGENTO ISIDÓRIO,AVANTE,BA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  11227,2"
PASTOR SARGENTO ISIDÓRIO,AVANTE,BA,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  9000
PASTOR SARGENTO ISIDÓRIO,AVANTE,BA,TELEFONIA,"R$  5052,62"
PASTOR SARGENTO ISIDÓRIO,AVANTE,BA,PASSAGENS AÉREAS,"R$  1585,56"
PASTOR SARGENTO ISIDÓRIO,AVANTE,BA,SERVIÇOS POSTAIS,"R$  383,61"
PASTOR SARGENTO ISIDÓRIO,AVANTE,BA,Total,"R$  114401,27"
BENES LEOCÁDIO,PRB,RN,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  35338,95"
BENES LEOCÁDIO,PRB,RN,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  31235,23"
BENES LEOCÁDIO,PRB,RN,EMISSÃO BILHETE AÉREO,"R$  18048,23"
BENES LEOCÁDIO,PRB,RN,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  13400
BENES LEOCÁDIO,PRB,RN,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  11889,03"
BENES LEOCÁDIO,PRB,RN,SERVIÇOS POSTAIS,"R$  1840,02"
BENES LEOCÁDIO,PRB,RN,TELEFONIA,"R$  1442,15"
BENES LEOCÁDIO,PRB,RN,PASSAGENS AÉREAS,"R$  814,84"
BENES LEOCÁDIO,PRB,RN,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",R$  295
BENES LEOCÁDIO,PRB,RN,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",R$  90
BENES LEOCÁDIO,PRB,RN,Total,"R$  114393,45"
LIZIANE BAYER,PSB,RS,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  30766,67"
LIZIANE BAYER,PSB,RS,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  22931,4"
LIZIANE BAYER,PSB,RS,EMISSÃO BILHETE AÉREO,"R$  22302,84"
LIZIANE BAYER,PSB,RS,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  14454,11"
LIZIANE BAYER,PSB,RS,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  8674,54"
LIZIANE BAYER,PSB,RS,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  7758,68"
LIZIANE BAYER,PSB,RS,SERVIÇOS POSTAIS,"R$  2251,08"
LIZIANE BAYER,PSB,RS,TELEFONIA,"R$  2000,19"
LIZIANE BAYER,PSB,RS,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  1455,45"
LIZIANE BAYER,PSB,RS,PASSAGENS AÉREAS,"R$  783,37"
LIZIANE BAYER,PSB,RS,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  761,7"
LIZIANE BAYER,PSB,RS,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS","R$  209,95"
LIZIANE BAYER,PSB,RS,Total,"R$  114349,98"
STEFANO AGUIAR,PSD,MG,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  50669,48"
STEFANO AGUIAR,PSD,MG,EMISSÃO BILHETE AÉREO,"R$  26739,65"
STEFANO AGUIAR,PSD,MG,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  15935,67"
STEFANO AGUIAR,PSD,MG,TELEFONIA,"R$  9070,01"
STEFANO AGUIAR,PSD,MG,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  3199,5"
STEFANO AGUIAR,PSD,MG,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  2731,48"
STEFANO AGUIAR,PSD,MG,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  2239,83"
STEFANO AGUIAR,PSD,MG,SERVIÇOS POSTAIS,"R$  1891,35"
STEFANO AGUIAR,PSD,MG,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  981,22"
STEFANO AGUIAR,PSD,MG,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  559,93"
STEFANO AGUIAR,PSD,MG,Total,"R$  114018,12"
MARCELO CALERO,CIDADANIA,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  38495,22"
MARCELO CALERO,CIDADANIA,RJ,EMISSÃO BILHETE AÉREO,"R$  35789,84"
MARCELO CALERO,CIDADANIA,RJ,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  16252,69"
MARCELO CALERO,CIDADANIA,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  7690,09"
MARCELO CALERO,CIDADANIA,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  4323,66"
MARCELO CALERO,CIDADANIA,RJ,PASSAGENS AÉREAS,"R$  2437,25"
MARCELO CALERO,CIDADANIA,RJ,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  2436,32"
MARCELO CALERO,CIDADANIA,RJ,SERVIÇOS POSTAIS,"R$  2129,81"
MARCELO CALERO,CIDADANIA,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  2070,08"
MARCELO CALERO,CIDADANIA,RJ,TELEFONIA,"R$  868,83"
MARCELO CALERO,CIDADANIA,RJ,Total,"R$  112493,79"
LAURIETE,PL,ES,EMISSÃO BILHETE AÉREO,"R$  48718,56"
LAURIETE,PL,ES,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  33600
LAURIETE,PL,ES,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  11658,15"
LAURIETE,PL,ES,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  7700
LAURIETE,PL,ES,TELEFONIA,"R$  4792,36"
LAURIETE,PL,ES,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  4391,89"
LAURIETE,PL,ES,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  987,65"
LAURIETE,PL,ES,SERVIÇOS POSTAIS,"R$  212,64"
LAURIETE,PL,ES,Total,"R$  112061,25"
GERVÁSIO MAIA,PSB,PB,EMISSÃO BILHETE AÉREO,"R$  24086,1"
GERVÁSIO MAIA,PSB,PB,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  23516,66"
GERVÁSIO MAIA,PSB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  16346,44"
GERVÁSIO MAIA,PSB,PB,PASSAGENS AÉREAS,"R$  16051,35"
GERVÁSIO MAIA,PSB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  16050
GERVÁSIO MAIA,PSB,PB,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  14900,79"
