Nome,Partido,UF,Tipo_de_Despesa,Valor 
PAULO MAGALHÃES,PSD,BA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  17060,4"
PAULO MAGALHÃES,PSD,BA,TELEFONIA,"R$  5180,8"
PAULO MAGALHÃES,PSD,BA,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",R$  2377
PAULO MAGALHÃES,PSD,BA,SERVIÇOS POSTAIS,"R$  2298,79"
PAULO MAGALHÃES,PSD,BA,PASSAGENS AÉREAS,"R$  511,65"
PAULO MAGALHÃES,PSD,BA,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  457,01"
PAULO MAGALHÃES,PSD,BA,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",R$  120
PAULO MAGALHÃES,PSD,BA,Total,"R$  118091,1"
TÚLIO GADÊLHA,PDT,PE,EMISSÃO BILHETE AÉREO,"R$  41123,16"
TÚLIO GADÊLHA,PDT,PE,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  38965,42"
TÚLIO GADÊLHA,PDT,PE,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  20100
TÚLIO GADÊLHA,PDT,PE,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  6402,08"
TÚLIO GADÊLHA,PDT,PE,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  2846,24"
TÚLIO GADÊLHA,PDT,PE,ASSINATURA DE PUBLICAÇÕES,"R$  2170,8"
TÚLIO GADÊLHA,PDT,PE,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  1653,77"
TÚLIO GADÊLHA,PDT,PE,PASSAGENS AÉREAS,"R$  1625,06"
TÚLIO GADÊLHA,PDT,PE,TELEFONIA,"R$  1004,88"
TÚLIO GADÊLHA,PDT,PE,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  870,53"
TÚLIO GADÊLHA,PDT,PE,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",R$  609
TÚLIO GADÊLHA,PDT,PE,SERVIÇOS POSTAIS,"R$  327,25"
TÚLIO GADÊLHA,PDT,PE,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  35,5"
TÚLIO GADÊLHA,PDT,PE,Total,"R$  117733,69"
CHIQUINHO BRAZÃO,AVANTE,RJ,EMISSÃO BILHETE AÉREO,"R$  55496,82"
CHIQUINHO BRAZÃO,AVANTE,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  23771,31"
CHIQUINHO BRAZÃO,AVANTE,RJ,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  20500
CHIQUINHO BRAZÃO,AVANTE,RJ,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  14200
CHIQUINHO BRAZÃO,AVANTE,RJ,PASSAGENS AÉREAS,R$  1725
CHIQUINHO BRAZÃO,AVANTE,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  720,86"
CHIQUINHO BRAZÃO,AVANTE,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,R$  688
CHIQUINHO BRAZÃO,AVANTE,RJ,SERVIÇOS POSTAIS,"R$  257,05"
CHIQUINHO BRAZÃO,AVANTE,RJ,TELEFONIA,"R$  232,41"
CHIQUINHO BRAZÃO,AVANTE,RJ,Total,"R$  117591,45"
FELIPE RIGONI,PSB,ES,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  47560
FELIPE RIGONI,PSB,ES,EMISSÃO BILHETE AÉREO,"R$  31438,57"
FELIPE RIGONI,PSB,ES,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  15081,21"
FELIPE RIGONI,PSB,ES,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  10963,73"
FELIPE RIGONI,PSB,ES,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  4146,04"
FELIPE RIGONI,PSB,ES,PASSAGENS AÉREAS,"R$  3805,74"
FELIPE RIGONI,PSB,ES,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  1589,63"
FELIPE RIGONI,PSB,ES,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  1110,12"
FELIPE RIGONI,PSB,ES,ASSINATURA DE PUBLICAÇÕES,"R$  850,3"
FELIPE RIGONI,PSB,ES,TELEFONIA,"R$  503,49"
FELIPE RIGONI,PSB,ES,SERVIÇOS POSTAIS,"R$  153,96"
FELIPE RIGONI,PSB,ES,Total,"R$  117202,79"
CÉLIO STUDART,PV,CE,EMISSÃO BILHETE AÉREO,"R$  41162,63"
CÉLIO STUDART,PV,CE,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  27500
CÉLIO STUDART,PV,CE,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  25692,76"
CÉLIO STUDART,PV,CE,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  19440
CÉLIO STUDART,PV,CE,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  2316,7"
CÉLIO STUDART,PV,CE,PASSAGENS AÉREAS,"R$  754,77"
CÉLIO STUDART,PV,CE,TELEFONIA,"R$  145,65"
CÉLIO STUDART,PV,CE,Total,"R$  117012,51"
SIDNEY LEITE,PSD,AM,EMISSÃO BILHETE AÉREO,"R$  50089,27"
SIDNEY LEITE,PSD,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,R$  19600
SIDNEY LEITE,PSD,AM,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  18528
SIDNEY LEITE,PSD,AM,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  11373,85"
SIDNEY LEITE,PSD,AM,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  9689,13"
SIDNEY LEITE,PSD,AM,TELEFONIA,"R$  4665,05"
SIDNEY LEITE,PSD,AM,SERVIÇOS POSTAIS,"R$  1681,56"
SIDNEY LEITE,PSD,AM,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  1187,2"
SIDNEY LEITE,PSD,AM,Total,"R$  116814,06"
NORMA AYUB,DEM,ES,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  42327,21"
NORMA AYUB,DEM,ES,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  34443,27"
NORMA AYUB,DEM,ES,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  12929,95"
NORMA AYUB,DEM,ES,EMISSÃO BILHETE AÉREO,"R$  11842,01"
NORMA AYUB,DEM,ES,TELEFONIA,"R$  7060,51"
NORMA AYUB,DEM,ES,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  4777,62"
NORMA AYUB,DEM,ES,SERVIÇOS POSTAIS,"R$  2143,84"
NORMA AYUB,DEM,ES,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",R$  600
NORMA AYUB,DEM,ES,ASSINATURA DE PUBLICAÇÕES,"R$  429,6"
NORMA AYUB,DEM,ES,Total,"R$  116554,01"
ANDRÉ JANONES,AVANTE,MG,EMISSÃO BILHETE AÉREO,"R$  32333,86"
ANDRÉ JANONES,AVANTE,MG,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  22502,44"
ANDRÉ JANONES,AVANTE,MG,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  19917,24"
ANDRÉ JANONES,AVANTE,MG,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  13500
ANDRÉ JANONES,AVANTE,MG,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  13000
ANDRÉ JANONES,AVANTE,MG,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  9182,53"
ANDRÉ JANONES,AVANTE,MG,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS","R$  1686,88"
ANDRÉ JANONES,AVANTE,MG,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  1371,19"
ANDRÉ JANONES,AVANTE,MG,TELEFONIA,"R$  810,15"
ANDRÉ JANONES,AVANTE,MG,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  767,7"
ANDRÉ JANONES,AVANTE,MG,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  600,97"
ANDRÉ JANONES,AVANTE,MG,SERVIÇOS POSTAIS,"R$  151,49"
ANDRÉ JANONES,AVANTE,MG,Total,"R$  115824,45"
CELINA LEÃO,PP,DF,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  72000
CELINA LEÃO,PP,DF,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  20570,47"
CELINA LEÃO,PP,DF,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  16500
CELINA LEÃO,PP,DF,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  3307,61"
CELINA LEÃO,PP,DF,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  2629,25"
CELINA LEÃO,PP,DF,TELEFONIA,"R$  408,72"
CELINA LEÃO,PP,DF,SERVIÇOS POSTAIS,"R$  181,37"
CELINA LEÃO,PP,DF,Total,"R$  115597,42"
STEFANO AGUIAR,PSD,MG,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  50669,48"
STEFANO AGUIAR,PSD,MG,EMISSÃO BILHETE AÉREO,"R$  27505,04"
STEFANO AGUIAR,PSD,MG,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  15935,67"
STEFANO AGUIAR,PSD,MG,TELEFONIA,"R$  9070,01"
STEFANO AGUIAR,PSD,MG,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  3199,5"
STEFANO AGUIAR,PSD,MG,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  2731,48"
STEFANO AGUIAR,PSD,MG,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  2239,83"
STEFANO AGUIAR,PSD,MG,SERVIÇOS POSTAIS,"R$  1977,82"
STEFANO AGUIAR,PSD,MG,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  981,22"
STEFANO AGUIAR,PSD,MG,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  559,93"
STEFANO AGUIAR,PSD,MG,Total,"R$  114869,98"
RODRIGO COELHO,PSB,SC,EMISSÃO BILHETE AÉREO,"R$  50700,43"
RODRIGO COELHO,PSB,SC,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.","R$  42516,13"
RODRIGO COELHO,PSB,SC,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  10500
RODRIGO COELHO,PSB,SC,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  5422,2"
RODRIGO COELHO,PSB,SC,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  3858,12"
RODRIGO COELHO,PSB,SC,TELEFONIA,"R$  275,62"
RODRIGO COELHO,PSB,SC,SERVIÇOS POSTAIS,"R$  40,14"
RODRIGO COELHO,PSB,SC,Total,"R$  113312,64"
PAULO RAMOS,PDT,RJ,EMISSÃO BILHETE AÉREO,"R$  38460,55"
PAULO RAMOS,PDT,RJ,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  21500
PAULO RAMOS,PDT,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  17774,36"
PAULO RAMOS,PDT,RJ,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  13199,99"
PAULO RAMOS,PDT,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,R$  12672
PAULO RAMOS,PDT,RJ,PASSAGENS AÉREAS,"R$  3377,75"
PAULO RAMOS,PDT,RJ,ASSINATURA DE PUBLICAÇÕES,"R$  2485,55"
PAULO RAMOS,PDT,RJ,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  1733,64"
PAULO RAMOS,PDT,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  989,66"
PAULO RAMOS,PDT,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  773,5"
PAULO RAMOS,PDT,RJ,SERVIÇOS POSTAIS,"R$  111,89"
PAULO RAMOS,PDT,RJ,TELEFONIA,"R$  90,79"
PAULO RAMOS,PDT,RJ,Total,"R$  113169,68"
GIOVANI FELTES,MDB,RS,EMISSÃO BILHETE AÉREO,"R$  47486,96"
GIOVANI FELTES,MDB,RS,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  42519,6"
GIOVANI FELTES,MDB,RS,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  16039,41"
GIOVANI FELTES,MDB,RS,TELEFONIA,"R$  4550,18"
GIOVANI FELTES,MDB,RS,SERVIÇOS POSTAIS,"R$  1066,78"
GIOVANI FELTES,MDB,RS,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  907,2"
GIOVANI FELTES,MDB,RS,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  53,15"
GIOVANI FELTES,MDB,RS,Total,"R$  112623,28"
MARCELO CALERO,CIDADANIA,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  38495,22"
MARCELO CALERO,CIDADANIA,RJ,EMISSÃO BILHETE AÉREO,"R$  35789,84"
MARCELO CALERO,CIDADANIA,RJ,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  16252,69"
MARCELO CALERO,CIDADANIA,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  7690,09"
MARCELO CALERO,CIDADANIA,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  4323,66"
MARCELO CALERO,CIDADANIA,RJ,PASSAGENS AÉREAS,"R$  2437,25"
MARCELO CALERO,CIDADANIA,RJ,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  2436,32"
MARCELO CALERO,CIDADANIA,RJ,SERVIÇOS POSTAIS,"R$  2129,81"
MARCELO CALERO,CIDADANIA,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  2070,08"
MARCELO CALERO,CIDADANIA,RJ,TELEFONIA,"R$  868,83"
MARCELO CALERO,CIDADANIA,RJ,Total,"R$  112493,79"
HÉLIO COSTA,PRB,SC,EMISSÃO BILHETE AÉREO,"R$  27567,01"
HÉLIO COSTA,PRB,SC,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  23700
HÉLIO COSTA,PRB,SC,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  20870,14"
HÉLIO COSTA,PRB,SC,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  13960
HÉLIO COSTA,PRB,SC,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  12757,4"
HÉLIO COSTA,PRB,SC,ASSINATURA DE PUBLICAÇÕES,"R$  3805,03"
HÉLIO COSTA,PRB,SC,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  2527,96"
HÉLIO COSTA,PRB,SC,TELEFONIA,"R$  2177,74"
HÉLIO COSTA,PRB,SC,PASSAGENS AÉREAS,"R$  2168,96"
HÉLIO COSTA,PRB,SC,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  1395,37"
HÉLIO COSTA,PRB,SC,SERVIÇOS POSTAIS,"R$  732,11"
HÉLIO COSTA,PRB,SC,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  270,47"
HÉLIO COSTA,PRB,SC,Total,"R$  111932,19"
LUIZ FLÁVIO GOMES,PSB,SP,EMISSÃO BILHETE AÉREO,"R$  45270,93"
LUIZ FLÁVIO GOMES,PSB,SP,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  19499
LUIZ FLÁVIO GOMES,PSB,SP,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  12464,25"
LUIZ FLÁVIO GOMES,PSB,SP,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  12000
LUIZ FLÁVIO GOMES,PSB,SP,PASSAGENS AÉREAS,"R$  6877,62"
LUIZ FLÁVIO GOMES,PSB,SP,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  6405,53"
LUIZ FLÁVIO GOMES,PSB,SP,ASSINATURA DE PUBLICAÇÕES,"R$  4352,43"
LUIZ FLÁVIO GOMES,PSB,SP,SERVIÇOS POSTAIS,"R$  2246,27"
LUIZ FLÁVIO GOMES,PSB,SP,TELEFONIA,"R$  1496,88"
LUIZ FLÁVIO GOMES,PSB,SP,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  504,7"
LUIZ FLÁVIO GOMES,PSB,SP,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  449,53"
LUIZ FLÁVIO GOMES,PSB,SP,Total,"R$  111567,14"
ROSANA VALLE,PSB,SP,EMISSÃO BILHETE AÉREO,"R$  33623,44"
ROSANA VALLE,PSB,SP,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  33062,61"
ROSANA VALLE,PSB,SP,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  28496,7"
ROSANA VALLE,PSB,SP,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  7069,16"
ROSANA VALLE,PSB,SP,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  2500
ROSANA VALLE,PSB,SP,SERVIÇOS POSTAIS,"R$  1905,79"
ROSANA VALLE,PSB,SP,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  1792,9"
ROSANA VALLE,PSB,SP,TELEFONIA,"R$  1343,58"
ROSANA VALLE,PSB,SP,PASSAGENS AÉREAS,"R$  786,76"
ROSANA VALLE,PSB,SP,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS","R$  58,64"
ROSANA VALLE,PSB,SP,Total,"R$  110639,58"
ARLINDO CHINAGLIA,PT,SP,EMISSÃO BILHETE AÉREO,"R$  63197,32"
ARLINDO CHINAGLIA,PT,SP,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  22708,58"
ARLINDO CHINAGLIA,PT,SP,TELEFONIA,"R$  11039,39"
ARLINDO CHINAGLIA,PT,SP,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  5873,56"
ARLINDO CHINAGLIA,PT,SP,ASSINATURA DE PUBLICAÇÕES,"R$  3496,91"
ARLINDO CHINAGLIA,PT,SP,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  2560,08"
ARLINDO CHINAGLIA,PT,SP,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  719,14"
ARLINDO CHINAGLIA,PT,SP,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  480,46"
ARLINDO CHINAGLIA,PT,SP,SERVIÇOS POSTAIS,"R$  107,51"
ARLINDO CHINAGLIA,PT,SP,Total,"R$  110182,95"
BIBO NUNES,PSL,RS,EMISSÃO BILHETE AÉREO,"R$  24296,52"
BIBO NUNES,PSL,RS,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  23421,58"
BIBO NUNES,PSL,RS,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  19196,29"
BIBO NUNES,PSL,RS,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  14386,26"
BIBO NUNES,PSL,RS,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  7058,15"
BIBO NUNES,PSL,RS,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  7000
BIBO NUNES,PSL,RS,PASSAGENS AÉREAS,"R$  4638,72"
BIBO NUNES,PSL,RS,SERVIÇOS POSTAIS,"R$  3483,72"
BIBO NUNES,PSL,RS,TELEFONIA,"R$  3109,49"
BIBO NUNES,PSL,RS,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  2130
BIBO NUNES,PSL,RS,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",R$  680
BIBO NUNES,PSL,RS,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  382,29"
BIBO NUNES,PSL,RS,Total,"R$  109783,02"
LUCAS REDECKER,PSDB,RS,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  47011,61"
LUCAS REDECKER,PSDB,RS,EMISSÃO BILHETE AÉREO,"R$  31004,59"
LUCAS REDECKER,PSDB,RS,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  14143,08"
LUCAS REDECKER,PSDB,RS,TELEFONIA,"R$  4732,78"
LUCAS REDECKER,PSDB,RS,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  3899,01"
LUCAS REDECKER,PSDB,RS,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  3784,83"
LUCAS REDECKER,PSDB,RS,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  2300
LUCAS REDECKER,PSDB,RS,PASSAGENS AÉREAS,"R$  1449,37"
LUCAS REDECKER,PSDB,RS,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  533,03"
LUCAS REDECKER,PSDB,RS,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  447
LUCAS REDECKER,PSDB,RS,SERVIÇOS POSTAIS,R$  385
LUCAS REDECKER,PSDB,RS,Total,"R$  109690,3"
MAJOR VITOR HUGO,PSL,GO,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  31913
MAJOR VITOR HUGO,PSL,GO,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  30920
MAJOR VITOR HUGO,PSL,GO,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  25338,36"
MAJOR VITOR HUGO,PSL,GO,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  13443,29"
MAJOR VITOR HUGO,PSL,GO,EMISSÃO BILHETE AÉREO,"R$  5700,37"
MAJOR VITOR HUGO,PSL,GO,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  1089,8"
MAJOR VITOR HUGO,PSL,GO,SERVIÇOS POSTAIS,"R$  591,92"
MAJOR VITOR HUGO,PSL,GO,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  275,2"
MAJOR VITOR HUGO,PSL,GO,TELEFONIA,"R$  196,54"
MAJOR VITOR HUGO,PSL,GO,ASSINATURA DE PUBLICAÇÕES,"R$  139,3"
MAJOR VITOR HUGO,PSL,GO,Total,"R$  109607,78"
JÚNIOR FERRARI,PSD,PA,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  37500
JÚNIOR FERRARI,PSD,PA,EMISSÃO BILHETE AÉREO,"R$  26535,86"
JÚNIOR FERRARI,PSD,PA,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  24500
JÚNIOR FERRARI,PSD,PA,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  13371,63"
JÚNIOR FERRARI,PSD,PA,PASSAGENS AÉREAS,"R$  3291,7"
JÚNIOR FERRARI,PSD,PA,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  1750
JÚNIOR FERRARI,PSD,PA,TELEFONIA,"R$  1445,86"
JÚNIOR FERRARI,PSD,PA,SERVIÇOS POSTAIS,"R$  902,14"
JÚNIOR FERRARI,PSD,PA,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",R$  290
JÚNIOR FERRARI,PSD,PA,Total,"R$  109587,19"
MARCELO MORAES,PTB,RS,EMISSÃO BILHETE AÉREO,"R$  42112,22"
MARCELO MORAES,PTB,RS,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  25082,85"
MARCELO MORAES,PTB,RS,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  18210,11"
MARCELO MORAES,PTB,RS,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  7970
MARCELO MORAES,PTB,RS,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  5250
MARCELO MORAES,PTB,RS,TELEFONIA,"R$  3890,72"
MARCELO MORAES,PTB,RS,SERVIÇOS POSTAIS,"R$  3097,94"
MARCELO MORAES,PTB,RS,PASSAGENS AÉREAS,"R$  1974,57"
MARCELO MORAES,PTB,RS,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",R$  713
MARCELO MORAES,PTB,RS,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",R$  655
MARCELO MORAES,PTB,RS,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  571,9"
MARCELO MORAES,PTB,RS,Total,"R$  109528,31"
EMANUEL PINHEIRO NETO,PTB,MT,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  47280
EMANUEL PINHEIRO NETO,PTB,MT,EMISSÃO BILHETE AÉREO,"R$  35335,41"
EMANUEL PINHEIRO NETO,PTB,MT,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  11384,22"
EMANUEL PINHEIRO NETO,PTB,MT,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  7229,6"
EMANUEL PINHEIRO NETO,PTB,MT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  3115,95"
EMANUEL PINHEIRO NETO,PTB,MT,PASSAGENS AÉREAS,"R$  2918,93"
EMANUEL PINHEIRO NETO,PTB,MT,TELEFONIA,"R$  884,87"
EMANUEL PINHEIRO NETO,PTB,MT,SERVIÇOS POSTAIS,"R$  195,94"
EMANUEL PINHEIRO NETO,PTB,MT,Total,"R$  108344,92"
LUCIANO BIVAR,PSL,PE,EMISSÃO BILHETE AÉREO,"R$  26741,4"
LUCIANO BIVAR,PSL,PE,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  21000
